AMXJ022240123	AMXN031240123	NONJ016240105	NONN015240123	AMXJ002240208	NONN017240123	AMXJ022240115	AMXJ025240105	NONN001240105	AMXN018240115	AMXJ039240123	NONN035240105	AMXJ021240123	AMXN029240105	AMXJ034240105	AMXN009240105	NONN007240123	NONN007240105	NONN015240105	AMXJ034240123	AMXN019240208	AMXJ011240105	NONN035240123	AMXN037240123	NONN041240208	unr034240123	NONN023240123	AMXJ008240115	AMXN018240208	NONJ030240123	unr138240123	AMXJ002240105	NONJ006240123	NONJ013240123	AMXJ005240123	NONN041240115	NONN038240208	NONN036240105	ANXN003240105	NONN014240115	AMXJ022240208	AMXJ022240105	NONN036240123	NONN028240208	NONN012240115	AMXN018240123	AMXJ025240123	AMXJ002240115	AMXJ005240105	AMXJ004240105	NONN017240208	AMXN009240123	AMXN027240105	AMXN009240208	NONN001240208	AMXJ026240105	AMXJ021240105	AMXN018240105	NONJ024240123	ANXN003240123	NONJ006240115	AMXJ020240123	NONN001240123	unr103240105	NONJ030240105	NONN012240208	NONN028240123	NONN023240105	unr034240105	unr103240123	AMXJ011240208	AMXN032240123	AMXN019240115	AMXN029240208	NONJ016240115	AMXJ004240123	NONN014240123	NONN012240105	AMXJ020240208	AMXN019240123	NONN010240123	NONN028240105	AMXJ034240208	AMXJ026240208	AMXJ008240105	NONN041240123	AMXJ039240105	NONJ033240208	NONN012240123	AMXN031240208	AMXJ008240123	AMXJ011240123	NONJ013240105	NONN038240115	NONJ01624010	AMXN031240105	AMXJ025240115	NONJ030240115	AMXJ002240123	NONN007240208	NONJ033240123	NONJ024240105	NONN041240105	NONN014240105	AMXJ026240123	AMXN037240208	AMXJ020240105	AMXJ039240115	NONN017240105	NONN038240105	AMXN019240105	unr138240105	NONN001240115	NONN038240123	NONN007240115	NONJ006240208	AMXN027240123	NONN014240208	AMXN037240105	AMXN032240105	NONN028240115	NONJ006240105	AMXN029240123	NONN010240105	NONJ01624010A	AMXJ020240115	NONJ033240105	AMXN032240208	NONJ024240115	AMXJ034240115	NONN036240208	NONN023240115	NONN017240115	NONN036240115	ANXN003240115	NONN015240208	NONN015240115	AMXJ005240208	AMXN031240115	AMXJ004240208	NONN035240208	AMXJ005240115	AMXN032240115	AMXJ021240115	AMXN027240115	ANXN003240208	AMXN029240115	AMXN037240115	NONJ030240208	AMXJ008240208	NONN035240115	NONJ024240208	AMXJ025240208	NONJ013240115	NONJ033240115	NONN010240115	NONJ013240208	NONN010240208	AMXN027240208	AMXJ004240115	AMXJ011240115	NONN023240208	AMXJ026240115	AMXN009240115	AMXJ021240208	AMXJ039240208
81612711b32f685e2a84574b0e9c9e2f	40	2	0	5	234	4	47	5	11	16	102	0	0	0	6	0	0	8	2	9	63	29	124	31	51	80	10	52	27	3	0	0	5	12	3	0	14	1	15	137	57	6	0	12	0	13	9	19	0	0	0	0	82	80	5	0	8	0	3	0	0	8	0	0	7	9	16	0	27	5	0	7	98	23	17	3	0	4	43	0	0	19	69	24	0	0	12	0	36	117	26	69	1	29	62	18	0	1	0	124	0	0	0	31	0	98	0	0	0	42	0	14	0	3	8	0	0	224	0	1	14	0	16	0	5	52	0	14	5	29	4	0	3	0	0	7	3	234	13	0	0	47	27	0	0	63	0	0	12	0	0	0	26	0	62	17	0	0	80	19	3	0	3	0	0	8
cfaaa43a9f55bd115a21cc8d828730c7	38	0	0	2	1	0	0	0	0	0	4	0	0	0	0	0	0	14	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	4	0	0	0	0	0	0	109	0	0	0	0	0	1	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	600	51	0	8	0	0	0	2	0	0	0	0	0	0	2	0	0	7	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	51	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	1
d7159a8ff4f815a41bd70c4410629902	37	13	0	2	88	12	12	0	0	118	67	1	0	0	2	0	0	5	2	49	208	36	143	36	0	107	10	0	252	14	14	0	34	0	49	0	0	0	8	314	242	12	0	31	0	63	12	42	0	0	0	0	18	97	65	0	23	16	7	10	1	15	2	0	0	0	46	4	40	9	30	15	279	0	0	97	0	8	0	5	0	2	165	0	0	0	20	0	0	94	39	165	8	0	0	21	0	8	0	143	0	0	0	0	42	279	15	15	0	34	0	52	0	7	28	0	7	88	0	2	63	0	118	0	65	0	0	27	34	36	8	0	14	0	5	0	7	88	63	0	0	12	252	0	0	208	16	0	0	30	0	0	39	0	0	0	1	0	97	42	97	0	49	0	0	15
24206cde01e075a0890e833e59fd7216	36	324	8	27	28	67	10	4	16	37	35	37	3	0	38	122	36	0	10	65	13	13	43	29	25	21	9	25	13	45	110	20	21	0	61	0	17	50	39	54	40	27	2	26	0	69	83	401	11	2	0	20	9	7	66	58	76	4	36	85	35	6	4	19	75	12	166	28	13	63	264	74	35	12	7	37	61	7	32	18	0	12	23	22	20	14	16	0	195	0	23	23	4	133	8	26	8	4	6	43	779	0	10	6	39	35	80	82	19	15	21	8	8	44	78	64	72	20	24	21	82	3	37	0	66	25	0	32	21	13	7	779	45	0	18	75	36	28	69	2	0	10	13	11	20	13	4	21	0	264	36	64	23	3	8	7	35	0	7	401	37	0	61	122	20	6
c893988d813c6cb2450c008c8af310cc	34	1053	0	22	109	475	82	7	18	205	84	18	8	0	130	82	213	2	0	105	152	13	367	48	0	177	9	0	75	109	322	20	37	0	41	0	0	20	19	67	386	56	302	1233	0	122	235	881	23	0	0	61	12	41	55	0	59	0	94	662	19	23	16	12	104	0	334	2	63	515	1069	48	72	2	0	102	0	42	0	133	2	2	93	3	13	87	55	0	186	46	79	93	18	28	2	33	1344	18	18	367	11	2	47	0	66	72	187	189	31	41	21	88	0	247	570	14	295	229	17	3	1630	120	205	12	53	0	0	312	37	13	42	11	109	2	133	104	94	109	122	0	12	82	75	23	61	152	0	21	0	1069	213	14	79	120	2	0	19	2	41	881	102	0	41	82	13	23
186a2ba6fb1b8db0270dbf71e30f1a73	29	0	0	19	2	7	6	24	0	2	2	0	2	2	25	2	5	0	0	0	3	3	2	0	0	4	5	0	5	35	0	0	2	4	12	0	0	0	3	9	0	6	0	9	0	12	11	11	0	0	0	0	2	0	24	0	0	0	0	22	0	0	3	7	4	0	6	0	0	0	25	8	3	0	0	7	48	0	0	0	0	0	4	0	0	0	0	2	9	0	4	4	0	0	0	6	0	0	47	2	12	0	0	0	2	3	0	4	0	0	0	0	0	5	8	0	18	8	0	0	34	0	2	0	24	0	0	9	2	3	0	12	35	0	0	4	0	2	12	0	0	6	5	0	0	3	0	0	4	25	5	0	4	0	0	0	0	0	0	11	7	2	12	2	0	0
d0653ee1a7fff45cc4eb7886d099564b	24	0	0	8	136	0	24	0	0	230	53	2	1	0	43	0	0	12	0	0	147	5	335	99	0	64	113	0	174	41	191	0	36	1	155	0	0	0	2	13	401	55	0	158	0	0	229	0	0	3	0	24	15	152	150	0	0	78	0	73	0	23	0	0	0	0	52	0	44	178	82	13	429	0	0	0	0	0	8	0	0	0	167	2	6	4	0	0	0	168	100	167	0	0	0	269	262	0	43	335	0	0	0	0	0	429	0	0	1	4	0	45	0	38	461	0	45	246	0	47	808	0	230	0	150	0	0	81	36	5	0	0	41	0	0	0	0	136	0	3	0	24	174	0	24	147	78	0	1	82	0	0	100	0	0	0	0	0	152	0	0	0	155	0	6	23
2dd20469f543a6bfa26ed2c47d4bbdc5	23	18	0	13	13	4	45	18	0	24	9	0	0	0	44	0	57	0	0	2	16	0	25	11	0	36	2	0	10	6	4	0	3	0	6	0	0	4	10	13	8	4	0	1	0	20	20	42	0	0	0	4	0	3	16	0	0	0	0	8	10	3	0	3	0	0	2	7	6	5	13	21	6	12	0	9	0	4	0	0	0	8	12	0	0	0	2	0	17	5	1	12	0	0	0	13	8	0	6	25	5	0	0	0	0	6	0	5	8	0	5	3	0	17	16	9	25	36	0	2	25	0	24	0	16	0	0	21	3	0	4	5	6	0	0	0	0	13	20	0	0	45	10	0	4	16	0	5	0	13	57	9	1	0	0	0	10	0	3	42	9	0	6	0	0	3
e1f865951ae62614ff8cb910fdf4a665	23	0	0	1	2	3	0	0	7	3	22	0	0	0	0	0	0	14	3	11	23	15	19	20	0	3	2	0	0	0	0	0	0	0	2	0	0	0	39	0	0	10	0	0	0	0	9	0	0	0	0	0	26	7	3	0	8	29	5	3	0	3	3	0	2	0	18	10	4	0	0	0	0	0	0	0	0	15	64	0	0	6	7	0	0	0	0	0	0	0	8	7	5	0	0	29	0	5	0	19	22	0	0	0	0	0	0	0	37	38	0	0	0	0	0	0	0	0	0	41	0	8	3	1	3	0	0	0	0	15	15	22	0	0	0	2	5	2	0	0	1	0	0	0	0	23	29	0	0	0	0	0	8	8	0	0	0	0	7	0	0	0	2	0	0	3
c49c8509287927320de5fa4ee4421683	22	112	0	0	0	135	0	0	14	0	0	306	9	23	0	238	143	0	67	0	0	93	0	0	0	0	0	0	0	13	26	129	0	4	0	0	1	177	11	0	37	0	0	0	0	95	0	185	0	28	0	2	0	0	610	329	493	0	305	114	0	0	0	0	11	0	176	55	44	27	72	0	0	0	0	226	168	0	0	0	0	0	0	31	117	0	0	0	473	0	0	0	203	16	50	0	0	203	0	0	31	0	75	309	1	0	469	469	0	10	51	0	0	0	0	3	221	0	270	208	0	0	0	0	610	0	0	0	0	93	0	31	13	0	0	11	305	0	95	28	0	0	0	0	2	0	0	51	4	72	143	3	0	0	50	0	0	0	0	185	226	0	0	238	117	0
d3982e99605429bda9d4ac5b0dd2f18b	19	29	0	0	0	125	0	0	11	0	0	3	12	0	0	35	80	0	3	2	0	0	0	0	0	0	3	0	0	120	70	33	0	9	11	0	0	0	2	0	0	0	0	0	0	14	5	0	0	11	0	3	0	0	42	0	192	0	3	78	0	1	0	0	8	0	57	7	0	6	23	0	0	0	0	54	197	0	0	0	12	0	14	0	7	0	0	559	121	0	2	14	15	0	0	2	71	15	67	0	382	0	0	0	2	0	60	60	0	4	0	10	0	101	3	0	383	0	28	0	0	0	0	0	42	0	0	0	0	0	0	382	120	12	0	8	3	0	14	11	0	0	0	0	3	0	0	0	9	23	80	0	2	0	0	0	0	0	0	0	54	559	11	35	7	1
0173415c61eccd186b7184bfcdc7695a	19	46	12	0	0	0	0	0	0	41	0	0	0	45	0	37	0	9	1	14	0	1	2	0	0	185	17	0	0	0	103	44	0	0	0	0	0	72	46	10	0	32	0	0	0	0	29	0	0	0	0	3	84	0	5	8	25	8	3	1	0	0	0	0	23	0	0	0	20	32	0	0	0	0	0	0	0	79	0	0	0	19	0	0	0	0	7	0	26	0	0	0	0	0	0	14	0	0	0	2	9	0	0	0	24	0	26	26	3	85	8	9	12	0	0	0	17	0	46	37	0	0	41	8	5	0	0	0	0	1	79	9	0	0	0	23	3	0	0	0	8	0	0	0	3	0	8	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0
cf37aa527bcd2fc0c2501d0cdb9c03d3	18	14	0	2	0	5	0	0	2	3	0	0	0	0	0	0	8	0	0	4	0	0	0	0	0	2	0	0	0	22	3	0	0	9	8	0	0	0	3	23	0	0	0	0	0	6	3	20	0	0	0	2	0	0	32	0	70	0	0	3	0	0	0	0	1	0	15	0	0	0	0	0	0	0	0	5	23	0	0	0	0	0	2	0	4	0	5	0	2	0	0	2	2	0	0	0	0	2	0	0	51	0	0	0	4	0	3	3	0	1	0	2	0	1	1	0	0	3	0	9	2	30	3	0	32	0	0	15	0	0	0	51	22	0	0	1	0	0	6	0	0	0	0	0	2	0	0	0	9	0	8	0	0	30	0	0	0	0	0	20	5	0	8	0	4	0
7d79d3287b49aa41c6b29abf8a54bcc7	17	29	0	40	21	11	66	148	14	28	3	98	4	0	124	39	6	12	3	10	10	21	32	9	0	12	8	0	26	17	12	0	7	16	2	0	0	12	0	51	48	0	5	13	0	315	2	43	2	6	0	20	11	1	3	0	12	0	21	18	0	3	2	16	0	0	50	12	54	3	14	379	31	1	0	114	142	4	0	0	0	29	16	0	3	0	9	0	40	2	8	16	13	0	0	18	0	13	0	32	33	3	228	78	5	31	37	37	15	13	37	48	0	68	38	0	71	12	34	0	14	1	28	5	3	0	0	80	7	21	4	33	17	0	0	0	21	21	315	6	5	66	26	2	20	10	0	37	16	14	6	0	8	1	0	0	0	3	1	43	114	0	2	39	3	3
beca1e3736b49707ddf5cc45c7fb4c0e	17	36	0	0	0	19	0	0	19	0	18	0	2	0	0	10	11	3	3	0	0	0	0	0	0	0	1	0	4	4	13	27	2	3	3	0	0	3	0	0	0	0	0	0	0	11	49	0	0	0	0	0	0	0	81	0	0	0	41	34	0	0	0	0	0	0	38	0	0	6	1	0	0	0	0	20	0	0	0	0	0	0	1	0	0	3	4	0	78	0	1	1	0	0	0	0	0	0	0	0	7	0	0	4	0	0	35	35	0	0	7	0	0	10	0	0	12	0	4	3	4	0	0	0	81	0	0	0	2	0	0	7	4	0	0	0	41	0	11	0	0	0	4	0	0	0	0	7	3	1	11	0	1	0	0	0	0	0	0	0	20	0	3	10	0	0
9d3ec96491b522546acbdfa3b21b6071	17	1	0	7	0	0	1	0	0	323	12	0	0	412	0	0	0	0	0	153	0	0	7	0	2	773	0	0	3	0	260	0	0	0	4	0	0	0	112	75	0	19	0	0	0	106	119	146	0	0	0	0	117	2	0	0	0	68	0	2	0	0	93	0	0	0	10	0	297	455	0	0	3	0	0	0	0	0	0	0	0	322	0	5	0	0	303	0	80	0	0	0	0	0	0	0	152	0	4	7	0	0	0	0	283	3	0	3	0	673	0	100	0	6	0	0	0	46	92	0	1114	0	323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106	0	0	1	3	0	0	0	68	0	0	0	0	0	0	0	0	0	0	0	2	146	0	0	4	0	0	0
e7b360b5b9c378f6e23ba5a39f826946	16	1	0	0	0	0	0	0	0	2	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	545	0	0	0	0	0	0	0	0	0	3	14	0	0	0	3	0	0	189	0	0	0	0	0	9	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	473	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	11	0	0	0	0	3	0	473	0	0	0	0	545	0	0	0	3	0	1	0	9	0
5b0356c7d0051902d8a7dfc9b76c6b2a	15	8	0	7	5	5	4	0	0	0	0	0	0	0	6	0	0	5	2	2	4	9	9	4	52	0	2	36	3	0	3	0	2	0	0	4	8	7	2	6	2	0	0	0	4	0	4	6	0	0	0	2	0	0	8	0	0	0	6	0	19	0	0	0	2	0	0	0	15	0	2	20	0	14	2	0	0	7	26	0	0	17	2	0	0	5	0	2	2	0	3	2	5	19	14	36	0	5	0	9	4	0	0	0	0	0	0	0	3	11	0	0	0	4	2	13	0	0	0	0	3	0	0	0	8	36	0	3	2	9	7	4	0	0	0	2	6	5	0	0	0	4	3	0	2	4	0	0	0	2	0	13	3	0	14	2	19	0	0	6	0	2	0	0	0	0
39392f30c8e57f85d989b28ec1d84e02	15	1	0	0	0	3	0	0	0	0	2	0	2	0	0	0	13	0	0	0	2	0	2	0	0	0	0	0	0	3	0	0	0	0	7	0	0	2	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	1	0	1	0	0	2	0	0	2	0	0	0	12	1	0	2	0	0	0	0	0	3	77	0	0	0	0	0	0	0	6	0	0	956	4	2	0	0	11	0	0	2	0	11	3	2	36	0	0	0	0	0	3	3	2	0	0	0	0	1	0	0	35	0	0	0	1	0	0	0	1	0	0	0	0	0	0	36	3	0	0	0	0	0	3	0	0	0	0	0	0	2	0	0	0	0	13	0	0	0	0	0	0	0	0	0	3	956	7	0	6	0
45d59078e9209d64305c9d8993f0baad	14	14	4	0	6	10	0	0	2	3	13	3	0	0	7	14	14	0	10	0	3	12	4	0	0	3	0	1	9	11	25	0	0	5	4	2	6	2	6	14	4	0	0	0	2	27	2	19	0	0	0	3	0	2	26	10	17	0	8	8	28	0	0	0	1	0	41	8	2	9	61	328	11	40	3	8	0	0	6	25	0	0	3	5	5	0	0	0	0	0	4	3	7	7	0	2	0	7	3	4	4	0	0	0	0	11	7	7	0	5	0	3	4	15	25	24	0	2	5	17	5	0	3	0	26	1	0	1	0	12	0	4	11	0	25	1	8	6	27	0	0	0	9	0	3	3	0	0	5	61	14	24	4	0	0	3	28	0	2	19	8	0	4	14	5	0
68559844235f4c1600390b4fa6c00340	14	11	0	30	9	8	80	44	5	9	8	0	2	3	9	31	0	0	11	7	41	18	155	46	4	18	5	1	3	2	13	0	3	3	9	0	0	4	7	11	38	0	0	37	0	31	39	14	6	0	0	15	8	15	6	0	13	2	24	9	0	9	3	0	0	0	15	52	1	5	0	30	3	0	12	7	29	21	0	6	0	18	27	3	22	2	5	0	10	29	5	27	0	0	0	27	30	0	5	155	7	0	49	49	7	3	2	2	0	15	24	8	0	24	13	0	3	7	0	4	10	0	9	10	6	1	0	9	3	18	21	7	2	0	6	0	24	9	31	0	10	80	3	6	15	41	2	24	3	0	0	0	5	0	0	12	0	0	15	14	7	0	9	31	22	9
e20cf4c2a951459f9a2021280eb48c1c	13	7	5	9	125	12	0	0	752	0	3	81	13	1045	14	161	148	28	44	15	0	557	2	10	0	0	12	3	0	343	0	164	8	40	0	0	0	527	132	1	0	25	275	17	0	191	0	21	2	59	1	0	214	0	122	161	235	18	19	1	6	1	0	18	48	6	52	52	19	0	8	43	0	12	0	45	180	55	9	1403	11	32	2	0	66	4	550	0	47	0	4	2	151	0	1	223	0	151	19	2	150	0	206	84	8	0	240	240	5	300	399	25	5	121	60	12	223	0	281	171	0	139	0	52	122	3	1	0	8	557	55	150	343	11	1403	48	19	125	191	59	52	0	0	2	0	0	18	399	40	8	148	12	4	139	1	0	6	0	0	21	45	0	0	161	66	1
d989f4374574e73dcbdba5daffbb12dd	13	3	0	5	4	4	0	0	2	0	6	0	0	0	3	0	0	0	0	3	0	0	4	6	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	3	0	107	2	3	0	13	0	0	4	0	10	0	0	0	0	3	0	0	0	0	0	0	4	8	0	0	0	0	0	0	0	0	0	0	3	0	0	5	0	0	0	0	0	0	30	0	2	0	1	0	0	3	0	1	3	4	0	0	0	0	0	0	0	0	3	0	0	2	0	47	0	0	25	0	0	0	2	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	4	107	13	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	3	0	0	0	0	0	0
95f44224aced11ef1aa8859ec18d3060	12	28	0	2	14	84	2	0	0	12	4	3	2	0	4	11	0	0	3	6	13	5	5	6	14	2	0	9	4	19	24	5	0	3	16	0	62	0	3	0	0	0	1	3	0	9	14	10	0	0	0	7	12	0	19	0	24	0	3	15	195	0	0	0	17	2	30	12	7	15	58	40	6	85	12	0	15	0	213	47	0	14	6	11	0	0	6	0	9	0	6	6	0	124	9	8	12	0	21	5	3	0	0	0	0	6	3	3	23	8	11	7	0	8	12	416	1	3	0	3	12	0	12	0	19	9	0	5	0	5	0	3	19	0	47	17	3	14	9	0	0	2	4	0	7	13	0	11	3	58	0	416	6	0	9	12	195	0	0	10	0	0	16	11	0	0
386dec3d77495ab806c9938f75aa0528	12	0	0	1	4	0	0	0	0	70	0	0	0	0	0	0	0	0	0	161	0	9	0	8	4	0	29	0	0	0	100	0	0	0	0	0	0	0	42	6	0	0	0	0	0	0	8	0	0	0	0	2	0	0	0	0	0	63	0	0	2	0	0	0	0	0	0	0	190	290	0	0	3	0	0	0	0	0	0	0	0	46	2	0	0	0	14	0	32	0	0	2	0	0	0	8	0	0	0	0	0	0	0	0	0	3	16	16	0	554	0	74	0	0	9	0	7	41	0	0	628	0	70	0	0	0	0	0	0	9	0	0	0	0	0	0	0	4	0	0	0	0	0	0	2	0	63	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
02c6cdca6f6daffe8905fc1a241beda5	12	8	0	0	6	6	24	3	2	5	0	6	0	0	7	18	7	0	0	0	3	0	0	1	0	3	3	0	0	10	5	0	0	0	0	0	0	0	0	16	10	0	0	15	0	107	8	19	2	2	0	0	0	0	0	0	2	0	2	5	0	0	0	0	0	0	4	0	2	3	0	2	3	0	0	28	44	0	0	0	0	9	0	0	0	7	0	0	5	2	5	0	2	0	0	11	56	2	10	0	2	0	7	23	0	3	12	12	5	0	0	0	0	121	0	0	35	0	14	0	3	0	5	0	0	0	0	6	0	0	0	2	10	0	0	0	2	6	107	2	0	24	0	2	0	3	0	0	0	0	7	0	5	0	0	0	0	0	0	19	28	0	0	18	0	0
20c41d20b1e7f0ec90b48bdf2d33d4b1	11	5	0	2	0	9	0	0	5	26	2	12	0	0	3	0	0	0	3	5	0	0	1	0	0	6	0	0	0	0	1	4	0	0	2	0	0	0	1	3	0	2	0	3	0	12	4	17	0	6	0	0	0	0	12	0	1	0	3	3	0	1	0	3	2	0	3	7	0	0	3	0	0	0	0	9	2	0	1166	0	0	0	0	0	0	0	0	0	0	2	0	0	13	0	0	0	0	13	0	1	13	0	11	0	0	0	14	14	4	5	8	2	0	13	106	0	10	0	4	0	8	0	26	0	12	0	0	4	0	0	0	13	0	0	0	2	3	0	12	6	0	0	0	0	0	0	0	8	0	3	0	0	0	0	0	0	0	0	0	17	9	0	2	0	0	1
eaebf4a060ba1706a3c37bbbf8ab04c7	11	0	0	0	0	0	0	0	0	0	5	93	0	0	0	7	0	0	0	0	0	0	1	0	0	0	0	0	4	2	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	2	2	21	0	0	0	0	0	0	0	0	18	0	2	2	0	0	0	0	0	0	2	0	0	5	0	12	0	0	0	22	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	35	35	0	1	0	0	0	3	0	0	17	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	2	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	22	0	0	7	0	0
8e62ec08f88579d16b8593ca64dce57c	11	3	0	2	17	5	13	0	21	17	4	26	0	2	2	8	18	0	17	3	50	45	37	11	3	8	19	0	33	12	6	0	3	2	3	2	7	32	0	11	34	0	0	12	2	107	7	27	0	0	0	8	2	16	67	21	55	0	5	10	6	12	0	0	2	17	18	4	7	11	61	41	55	2	15	30	18	0	0	12	0	3	8	12	0	0	8	19	3	9	11	8	3	14	9	12	0	3	3	37	1	0	64	0	4	55	11	11	0	10	24	21	0	23	8	0	19	6	13	0	4	0	17	8	67	0	0	11	3	45	0	1	12	0	12	2	5	17	107	0	8	13	33	0	8	50	0	24	2	61	18	0	11	0	9	15	6	0	16	27	30	19	3	8	0	12
eab4eb5456848593b478c6cf8fa7f473	11	0	68	0	0	7	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	36	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	17	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	29	0	0	0	0	0	0	17	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	6	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6f5160cd68de0784c361ae521d88835d	10	0	0	0	0	3	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	0	2	0	0	0	0	0	0	0	0	2	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	63	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
28401d0e980389ea168c257f3a5ea1d5	10	18	0	82	25	12	26	45	3642	15	6	32	2	173	249	89	28	0	3732	25	0	19	4	450	1	284	40	0	2	0	15	23	0	0	0	0	0	16	26	5	0	8	1111	72	0	102	7	75	0	191	495	19	31	4	0	249	36	54	58	9	0	28	89	71	5	0	17	4189	148	63	65	117	25	0	0	23	73	116	3	101	4	2	0	0	3152	21	275	0	65	0	20	0	2185	0	0	47	0	2185	18	4	0	3	610	674	0	25	53	53	10	70	364	324	0	47	197	0	6	217	10	151	0	0	15	0	0	0	495	2	0	19	116	0	0	4	101	5	58	25	102	191	0	26	2	0	19	0	54	364	0	65	28	0	20	0	0	0	0	3	4	75	23	0	0	89	3152	28
ccd043d34cee4400e781b9bce6d4c1ea	10	0	0	0	0	6	0	0	12	0	0	0	12	128	0	0	0	0	17	0	0	4	0	2	0	0	0	0	0	0	0	0	0	9	0	0	0	20	0	0	0	0	53	0	0	0	0	2	4	0	0	0	0	13	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	128	0	0	21	19	0	0	0	16	8	0	0	0	0	0	0	5	0	0	0	0	5	0	0	0	11	0	0	0	0	0	0	14	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	19	21	0	0	0	0	0	0	0	0	4	0	0	62	14	9	0	0	0	0	0	0	0	0	11	13	2	0	0	0	0	16	0
49f46613b952241f622b37298685532f	10	27	0	67	47	15	65	22	10	12	11	0	3	2	40	6	4	8	2	13	16	47	56	25	121	19	5	248	25	6	18	1	0	0	7	52	103	6	81	17	7	12	34	29	52	34	7	34	2	7	0	16	46	8	35	0	0	0	6	11	159	20	5	3	33	179	14	3	26	6	46	281	43	241	102	6	3	23	214	77	0	33	2	169	2	5	31	0	0	27	3	2	9	174	183	38	0	9	2	56	0	0	0	5	0	43	6	6	0	63	3	36	0	4	43	160	22	7	3	7	36	0	12	0	35	248	0	48	0	47	23	0	6	0	77	33	6	47	34	7	0	65	25	2	16	16	0	3	0	46	4	160	3	0	183	102	159	0	8	34	6	0	7	6	2	20
920d46e9b08f9ec78a2dd36a8c050b41	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
